Date,Open,High,Low,Close
9/4/2013 21:00:00,1.31708,1.32179,1.3157,1.32066
9/5/2013 21:00:00,1.32072,1.3223,1.31104,1.31193
9/8/2013 21:00:00,1.31178,1.31894,1.31047,1.31774
9/9/2013 21:00:00,1.31677,1.32809,1.31649,1.32542
9/10/2013 21:00:00,1.32534,1.32759,1.32301,1.32674
9/11/2013 21:00:00,1.3268,1.33245,1.32439,1.33104
9/12/2013 21:00:00,1.33091,1.33248,1.32565,1.32991
9/15/2013 21:00:00,1.33003,1.33212,1.3254,1.32934
9/16/2013 21:00:00,1.33677,1.33855,1.33299,1.33336
9/17/2013 21:00:00,1.3336,1.33694,1.33251,1.33579
9/18/2013 21:00:00,1.33565,1.35417,1.33382,1.35214
9/19/2013 21:00:00,1.35224,1.35686,1.35009,1.35293
9/22/2013 21:00:00,1.35307,1.35487,1.3498,1.35225
9/23/2013 21:00:00,1.35459,1.35459,1.34794,1.34927
9/24/2013 21:00:00,1.34923,1.35188,1.34645,1.34734
9/25/2013 21:00:00,1.34719,1.35372,1.34619,1.35256
9/26/2013 21:00:00,1.35244,1.3532,1.34721,1.34884
9/29/2013 21:00:00,1.34881,1.35645,1.34743,1.35216
9/30/2013 21:00:00,1.34952,1.3556,1.34775,1.35254
10/1/2013 21:00:00,1.35271,1.35879,1.35168,1.35258
10/2/2013 21:00:00,1.35257,1.36069,1.35046,1.35782
10/3/2013 21:00:00,1.35819,1.36461,1.35774,1.36179
10/6/2013 21:00:00,1.36209,1.36318,1.35385,1.35565
10/7/2013 21:00:00,1.35646,1.35911,1.35427,1.35806
10/8/2013 21:00:00,1.35799,1.36072,1.35575,1.35732
10/9/2013 21:00:00,1.35731,1.36047,1.34855,1.35241
10/10/2013 21:00:00,1.35211,1.35467,1.34877,1.35195
10/11/2013 21:00:00,1.35196,1.35816,1.35176,1.35382
10/13/2013 21:00:00,1.35384,1.35384,1.35384,1.35384
10/14/2013 21:00:00,1.35607,1.35977,1.35455,1.35609
10/15/2013 21:00:00,1.35603,1.3571,1.34794,1.3523
10/16/2013 21:00:00,1.3526,1.35675,1.34729,1.35336
10/17/2013 21:00:00,1.35293,1.36818,1.35156,1.36755
10/20/2013 21:00:00,1.36769,1.37042,1.36593,1.36856
10/21/2013 21:00:00,1.36826,1.36886,1.3651,1.36794
10/22/2013 21:00:00,1.36794,1.3792,1.36624,1.3781
10/23/2013 21:00:00,1.3781,1.37929,1.37416,1.37753
10/24/2013 21:00:00,1.37769,1.38252,1.37645,1.38007
10/27/2013 21:00:00,1.37991,1.38323,1.37743,1.38022
10/28/2013 21:00:00,1.38066,1.38175,1.37751,1.37847
10/29/2013 21:00:00,1.37856,1.38133,1.37364,1.3745
10/30/2013 21:00:00,1.37451,1.37847,1.36958,1.37355
10/31/2013 21:00:00,1.37359,1.37386,1.35751,1.3583
11/3/2013 22:00:00,1.35829,1.35894,1.34801,1.34864
11/4/2013 22:00:00,1.3489,1.35243,1.3442,1.35137
11/5/2013 22:00:00,1.35144,1.35223,1.3449,1.34741
11/6/2013 22:00:00,1.34757,1.35474,1.34676,1.35124
11/7/2013 22:00:00,1.35133,1.35287,1.32955,1.34192
11/10/2013 22:00:00,1.34198,1.3438,1.33177,1.33646
11/11/2013 22:00:00,1.33578,1.34163,1.33446,1.34069
11/12/2013 22:00:00,1.34088,1.34562,1.33593,1.34352
11/13/2013 22:00:00,1.34358,1.34953,1.33901,1.34867
11/14/2013 22:00:00,1.34844,1.34974,1.34184,1.34588
11/17/2013 22:00:00,1.34581,1.3506,1.34322,1.34945
11/18/2013 22:00:00,1.34974,1.35417,1.34744,1.35053
11/19/2013 22:00:00,1.35054,1.35472,1.34878,1.35382
11/20/2013 22:00:00,1.35386,1.3579,1.34155,1.34383
11/21/2013 22:00:00,1.3438,1.34863,1.33994,1.34817
11/24/2013 22:00:00,1.34824,1.35581,1.34623,1.35576
11/25/2013 22:00:00,1.35492,1.356,1.34902,1.35158
11/26/2013 22:00:00,1.35165,1.35748,1.35155,1.35725
11/27/2013 22:00:00,1.35723,1.36129,1.35577,1.35792
11/28/2013 22:00:00,1.35772,1.36186,1.35636,1.36044
12/1/2013 22:00:00,1.3606,1.36216,1.35799,1.35903
12/2/2013 22:00:00,1.35907,1.36156,1.3526,1.35415
12/3/2013 22:00:00,1.35411,1.36138,1.35243,1.35895
12/4/2013 22:00:00,1.35863,1.3606,1.35285,1.35928
12/5/2013 22:00:00,1.35919,1.36773,1.35431,1.36674
12/8/2013 22:00:00,1.36667,1.37062,1.36197,1.37046
12/9/2013 22:00:00,1.37124,1.37457,1.36942,1.37386
12/10/2013 22:00:00,1.37391,1.37947,1.37338,1.37609
12/11/2013 22:00:00,1.37606,1.38108,1.37404,1.37857
12/12/2013 22:00:00,1.37863,1.38032,1.37376,1.37529
12/15/2013 22:00:00,1.37506,1.37691,1.3709,1.37382
12/16/2013 22:00:00,1.37291,1.37987,1.37287,1.37604
12/17/2013 22:00:00,1.37603,1.37822,1.37231,1.37677
12/18/2013 22:00:00,1.3766,1.38114,1.36744,1.36834
12/19/2013 22:00:00,1.36836,1.36939,1.36493,1.36609
12/22/2013 22:00:00,1.36614,1.37092,1.36251,1.36706
12/23/2013 22:00:00,1.36683,1.37166,1.36674,1.36958
12/25/2013 22:00:00,1.37007,1.37022,1.36549,1.36731
12/26/2013 22:00:00,1.36758,1.3702,1.36753,1.36905
12/29/2013 22:00:00,1.36904,1.38932,1.36869,1.37477
12/30/2013 22:00:00,1.3756,1.38188,1.37283,1.38019
1/1/2014 22:00:00,1.37988,1.38125,1.37597,1.37778
1/2/2014 22:00:00,1.37538,1.3775,1.36296,1.36718
1/5/2014 22:00:00,1.36696,1.36718,1.35823,1.35874
